time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.contacts
1970/01/01/01:00:39.256000,1883,39,256000000,,"[True, False, False, True]"
1970/01/01/01:00:39.276000,1884,39,276000000,,"[True, False, False, True]"
1970/01/01/01:00:39.296000,1885,39,296000000,,"[True, False, False, True]"
1970/01/01/01:00:39.316000,1886,39,316000000,,"[True, False, False, True]"
1970/01/01/01:00:39.336000,1887,39,336000000,,"[True, False, False, True]"
1970/01/01/01:00:39.356000,1888,39,356000000,,"[True, False, False, True]"
1970/01/01/01:00:39.376000,1889,39,376000000,,"[True, False, False, True]"
1970/01/01/01:00:39.396000,1890,39,396000000,,"[True, False, False, True]"
1970/01/01/01:00:39.416000,1891,39,416000000,,"[True, False, True, True]"
1970/01/01/01:00:39.440000,1892,39,440000000,,"[False, False, True, True]"
1970/01/01/01:00:39.456000,1893,39,456000000,,"[False, True, True, False]"
1970/01/01/01:00:39.476000,1894,39,476000000,,"[False, True, True, False]"
1970/01/01/01:00:39.496000,1895,39,496000000,,"[False, True, True, False]"
1970/01/01/01:00:39.517000,1896,39,517000000,,"[False, True, True, False]"
1970/01/01/01:00:39.536000,1897,39,536000000,,"[False, True, True, False]"
1970/01/01/01:00:39.556000,1898,39,556000000,,"[False, True, True, False]"
1970/01/01/01:00:39.576000,1899,39,576000000,,"[False, True, True, False]"
1970/01/01/01:00:39.596000,1900,39,596000000,,"[False, True, True, False]"
1970/01/01/01:00:39.616000,1901,39,616000000,,"[False, True, True, False]"
1970/01/01/01:00:39.642000,1902,39,640000000,,"[False, True, True, False]"
1970/01/01/01:00:39.657000,1903,39,657000000,,"[False, True, True, True]"
1970/01/01/01:00:39.676000,1904,39,676000000,,"[False, True, True, True]"
1970/01/01/01:00:39.696000,1905,39,696000000,,"[True, False, False, True]"
1970/01/01/01:00:39.716000,1906,39,716000000,,"[True, False, False, True]"
1970/01/01/01:00:39.736000,1907,39,736000000,,"[True, False, False, True]"
1970/01/01/01:00:39.756000,1908,39,756000000,,"[True, False, False, True]"
1970/01/01/01:00:39.777000,1909,39,776000000,,"[True, False, False, True]"
1970/01/01/01:00:39.797000,1910,39,796000000,,"[True, False, False, True]"
1970/01/01/01:00:39.816000,1911,39,816000000,,"[True, False, False, True]"
1970/01/01/01:00:39.838000,1912,39,836000000,,"[True, False, False, True]"
1970/01/01/01:00:39.856000,1913,39,856000000,,"[False, False, False, False]"
1970/01/01/01:00:39.876000,1914,39,876000000,,"[True, False, False, True]"
1970/01/01/01:00:39.896000,1915,39,896000000,,"[True, False, False, True]"
1970/01/01/01:00:39.916000,1916,39,916000000,,"[True, False, True, True]"
1970/01/01/01:00:39.937000,1917,39,937000000,,"[False, False, True, True]"
1970/01/01/01:00:39.956000,1918,39,956000000,,"[False, False, True, False]"
1970/01/01/01:00:39.976000,1919,39,976000000,,"[False, True, True, False]"
1970/01/01/01:00:39.996000,1920,39,996000000,,"[False, True, True, False]"
1970/01/01/01:00:40.016000,1921,40,16000000,,"[False, True, True, False]"
1970/01/01/01:00:40.036000,1922,40,36000000,,"[False, True, True, False]"
1970/01/01/01:00:40.056000,1923,40,56000000,,"[False, True, True, False]"
1970/01/01/01:00:40.075000,1924,40,76000000,,"[False, True, True, False]"
1970/01/01/01:00:40.096000,1925,40,96000000,,"[False, True, True, False]"
1970/01/01/01:00:40.116000,1926,40,116000000,,"[False, True, True, False]"
1970/01/01/01:00:40.136000,1927,40,136000000,,"[False, True, True, False]"
1970/01/01/01:00:40.156000,1928,40,156000000,,"[False, True, True, True]"
1970/01/01/01:00:40.176000,1929,40,176000000,,"[False, True, True, True]"
1970/01/01/01:00:40.196000,1930,40,196000000,,"[False, False, False, True]"
1970/01/01/01:00:40.216000,1931,40,216000000,,"[True, False, False, True]"
1970/01/01/01:00:40.237000,1932,40,237000000,,"[True, False, False, True]"
1970/01/01/01:00:40.257000,1933,40,257000000,,"[True, False, False, True]"
1970/01/01/01:00:40.276000,1934,40,276000000,,"[True, False, False, True]"
1970/01/01/01:00:40.296000,1935,40,296000000,,"[True, False, False, True]"
1970/01/01/01:00:40.316000,1936,40,316000000,,"[True, False, False, True]"
1970/01/01/01:00:40.336000,1937,40,336000000,,"[True, False, False, True]"
1970/01/01/01:00:40.366000,1938,40,366000000,,"[True, False, False, True]"
1970/01/01/01:00:40.377000,1939,40,377000000,,"[True, False, False, True]"
1970/01/01/01:00:40.396000,1940,40,396000000,,"[True, False, False, True]"
1970/01/01/01:00:40.417000,1941,40,417000000,,"[True, False, True, True]"
1970/01/01/01:00:40.440000,1942,40,439000000,,"[True, False, True, True]"
1970/01/01/01:00:40.456000,1943,40,456000000,,"[False, False, True, False]"
1970/01/01/01:00:40.476000,1944,40,476000000,,"[False, True, True, False]"
1970/01/01/01:00:40.496000,1945,40,496000000,,"[False, True, True, False]"
1970/01/01/01:00:40.516000,1946,40,516000000,,"[False, True, True, False]"
1970/01/01/01:00:40.536000,1947,40,536000000,,"[False, True, True, False]"
1970/01/01/01:00:40.556000,1948,40,556000000,,"[False, True, True, False]"
1970/01/01/01:00:40.577000,1949,40,577000000,,"[False, True, True, False]"
1970/01/01/01:00:40.596000,1950,40,596000000,,"[False, True, True, False]"
1970/01/01/01:00:40.625000,1951,40,625000000,,"[False, True, True, False]"
1970/01/01/01:00:40.638000,1952,40,638000000,,"[False, True, True, False]"
1970/01/01/01:00:40.656000,1953,40,656000000,,"[False, True, True, True]"
1970/01/01/01:00:40.675000,1954,40,676000000,,"[False, True, True, True]"
1970/01/01/01:00:40.697000,1955,40,696000000,,"[False, False, False, True]"
1970/01/01/01:00:40.716000,1956,40,716000000,,"[True, False, False, True]"
1970/01/01/01:00:40.736000,1957,40,736000000,,"[True, False, False, True]"
1970/01/01/01:00:40.756000,1958,40,756000000,,"[True, False, False, True]"
1970/01/01/01:00:40.776000,1959,40,776000000,,"[True, False, False, True]"
1970/01/01/01:00:40.796000,1960,40,796000000,,"[True, False, False, True]"
1970/01/01/01:00:40.816000,1961,40,816000000,,"[True, False, False, True]"
1970/01/01/01:00:40.841000,1962,40,841000000,,"[True, False, False, True]"
1970/01/01/01:00:40.856000,1963,40,856000000,,"[True, False, False, True]"
1970/01/01/01:00:40.876000,1964,40,876000000,,"[True, False, False, True]"
1970/01/01/01:00:40.896000,1965,40,896000000,,"[True, False, False, True]"
1970/01/01/01:00:40.918000,1966,40,916000000,,"[True, False, True, True]"
1970/01/01/01:00:40.936000,1967,40,936000000,,"[False, False, False, False]"
1970/01/01/01:00:40.956000,1968,40,956000000,,"[False, False, True, False]"
1970/01/01/01:00:40.976000,1969,40,976000000,,"[False, True, True, False]"
1970/01/01/01:00:40.996000,1970,40,996000000,,"[False, True, True, False]"
1970/01/01/01:00:41.016000,1971,41,16000000,,"[False, True, True, False]"
1970/01/01/01:00:41.046000,1972,41,36000000,,"[False, True, True, False]"
1970/01/01/01:00:41.056000,1973,41,56000000,,"[False, True, True, False]"
1970/01/01/01:00:41.076000,1974,41,76000000,,"[False, True, True, False]"
1970/01/01/01:00:41.097000,1975,41,97000000,,"[False, True, True, False]"
1970/01/01/01:00:41.119000,1976,41,119000000,,"[False, True, True, False]"
1970/01/01/01:00:41.136000,1977,41,136000000,,"[False, True, True, False]"
1970/01/01/01:00:41.156000,1978,41,156000000,,"[False, True, True, True]"
1970/01/01/01:00:41.176000,1979,41,176000000,,"[False, True, True, True]"
1970/01/01/01:00:41.196000,1980,41,196000000,,"[False, False, True, True]"
1970/01/01/01:00:41.221000,1981,41,221000000,,"[True, False, False, True]"
1970/01/01/01:00:41.238000,1982,41,238000000,,"[True, False, False, True]"
1970/01/01/01:00:41.257000,1983,41,257000000,,"[True, False, False, True]"
1970/01/01/01:00:41.276000,1984,41,276000000,,"[True, False, False, True]"
1970/01/01/01:00:41.296000,1985,41,296000000,,"[True, False, False, True]"
1970/01/01/01:00:41.316000,1986,41,316000000,,"[True, False, False, True]"
1970/01/01/01:00:41.336000,1987,41,336000000,,"[True, False, False, True]"
1970/01/01/01:00:41.356000,1988,41,356000000,,"[True, False, False, True]"
1970/01/01/01:00:41.376000,1989,41,376000000,,"[True, False, False, True]"
1970/01/01/01:00:41.396000,1990,41,396000000,,"[True, False, False, True]"
1970/01/01/01:00:41.416000,1991,41,416000000,,"[True, False, True, True]"
1970/01/01/01:00:41.436000,1992,41,436000000,,"[True, False, True, True]"
1970/01/01/01:00:41.456000,1993,41,456000000,,"[False, False, True, False]"
1970/01/01/01:00:41.477000,1994,41,477000000,,"[False, True, True, False]"
1970/01/01/01:00:41.496000,1995,41,496000000,,"[False, True, True, False]"
1970/01/01/01:00:41.516000,1996,41,516000000,,"[False, True, True, False]"
1970/01/01/01:00:41.537000,1997,41,537000000,,"[False, True, True, False]"
1970/01/01/01:00:41.557000,1998,41,557000000,,"[False, True, True, False]"
1970/01/01/01:00:41.576000,1999,41,576000000,,"[False, True, True, False]"
1970/01/01/01:00:41.596000,2000,41,596000000,,"[False, True, True, False]"
1970/01/01/01:00:41.616000,2001,41,616000000,,"[False, True, True, False]"
1970/01/01/01:00:41.636000,2002,41,636000000,,"[False, True, True, False]"
1970/01/01/01:00:41.658000,2003,41,658000000,,"[False, True, True, False]"
1970/01/01/01:00:41.676000,2004,41,676000000,,"[False, True, True, True]"
1970/01/01/01:00:41.696000,2005,41,696000000,,"[False, False, True, True]"
1970/01/01/01:00:41.716000,2006,41,716000000,,"[True, False, False, True]"
1970/01/01/01:00:41.736000,2007,41,736000000,,"[True, False, False, True]"
1970/01/01/01:00:41.756000,2008,41,756000000,,"[True, False, False, True]"
1970/01/01/01:00:41.781000,2009,41,781000000,,"[True, False, False, True]"
1970/01/01/01:00:41.796000,2010,41,796000000,,"[True, False, False, True]"
1970/01/01/01:00:41.816000,2011,41,816000000,,"[True, False, False, True]"
1970/01/01/01:00:41.836000,2012,41,836000000,,"[True, False, False, True]"
1970/01/01/01:00:41.856000,2013,41,856000000,,"[True, False, False, True]"
1970/01/01/01:00:41.876000,2014,41,876000000,,"[True, False, False, True]"
1970/01/01/01:00:41.896000,2015,41,896000000,,"[True, False, False, True]"
1970/01/01/01:00:41.916000,2016,41,916000000,,"[True, False, True, True]"
1970/01/01/01:00:41.936000,2017,41,936000000,,"[True, False, True, True]"
1970/01/01/01:00:41.956000,2018,41,956000000,,"[False, False, True, False]"
1970/01/01/01:00:41.976000,2019,41,976000000,,"[False, True, True, False]"
1970/01/01/01:00:41.997000,2020,41,996000000,,"[False, True, True, False]"
1970/01/01/01:00:42.026000,2021,42,26000000,,"[False, True, True, False]"
1970/01/01/01:00:42.037000,2022,42,36000000,,"[False, True, True, False]"
1970/01/01/01:00:42.056000,2023,42,56000000,,"[False, True, True, False]"
1970/01/01/01:00:42.077000,2024,42,77000000,,"[False, True, True, False]"
1970/01/01/01:00:42.096000,2025,42,96000000,,"[False, True, True, False]"
1970/01/01/01:00:42.117000,2026,42,117000000,,"[False, True, True, False]"
1970/01/01/01:00:42.136000,2027,42,136000000,,"[False, True, True, False]"
1970/01/01/01:00:42.156000,2028,42,156000000,,"[False, True, True, False]"
1970/01/01/01:00:42.176000,2029,42,176000000,,"[False, True, True, True]"
1970/01/01/01:00:42.197000,2030,42,197000000,,"[True, True, True, True]"
1970/01/01/01:00:42.215000,2031,42,216000000,,"[True, False, False, True]"
1970/01/01/01:00:42.237000,2032,42,237000000,,"[True, False, False, True]"
1970/01/01/01:00:42.256000,2033,42,256000000,,"[True, False, False, True]"
1970/01/01/01:00:42.277000,2034,42,276000000,,"[True, False, False, True]"
1970/01/01/01:00:42.296000,2035,42,296000000,,"[True, False, False, True]"
1970/01/01/01:00:42.316000,2036,42,316000000,,"[True, False, False, True]"
1970/01/01/01:00:42.337000,2037,42,337000000,,"[True, False, False, True]"
1970/01/01/01:00:42.362000,2038,42,362000000,,"[True, False, False, True]"
1970/01/01/01:00:42.376000,2039,42,376000000,,"[True, False, False, True]"
1970/01/01/01:00:42.396000,2040,42,396000000,,"[True, False, False, True]"
1970/01/01/01:00:42.416000,2041,42,416000000,,"[True, False, True, True]"
1970/01/01/01:00:42.442000,2042,42,442000000,,"[True, False, True, True]"
1970/01/01/01:00:42.456000,2043,42,456000000,,"[False, False, True, False]"
1970/01/01/01:00:42.476000,2044,42,476000000,,"[False, True, True, False]"
1970/01/01/01:00:42.496000,2045,42,496000000,,"[False, True, True, False]"
1970/01/01/01:00:42.519000,2046,42,516000000,,"[False, True, True, False]"
1970/01/01/01:00:42.536000,2047,42,536000000,,"[False, True, True, False]"
1970/01/01/01:00:42.556000,2048,42,556000000,,"[False, True, False, False]"
1970/01/01/01:00:42.576000,2049,42,576000000,,"[False, True, True, False]"
1970/01/01/01:00:42.598000,2050,42,598000000,,"[False, True, True, False]"
1970/01/01/01:00:42.616000,2051,42,616000000,,"[False, True, True, False]"
1970/01/01/01:00:42.637000,2052,42,637000000,,"[False, True, True, False]"
1970/01/01/01:00:42.656000,2053,42,656000000,,"[False, True, True, False]"
1970/01/01/01:00:42.676000,2054,42,676000000,,"[False, True, True, True]"
1970/01/01/01:00:42.696000,2055,42,696000000,,"[False, True, True, True]"
1970/01/01/01:00:42.716000,2056,42,716000000,,"[True, False, False, True]"
1970/01/01/01:00:42.736000,2057,42,736000000,,"[True, False, False, True]"
1970/01/01/01:00:42.756000,2058,42,756000000,,"[True, False, False, True]"
1970/01/01/01:00:42.776000,2059,42,776000000,,"[True, False, False, True]"
1970/01/01/01:00:42.796000,2060,42,796000000,,"[True, False, False, True]"
1970/01/01/01:00:42.816000,2061,42,816000000,,"[True, False, False, True]"
1970/01/01/01:00:42.836000,2062,42,836000000,,"[True, False, False, True]"
1970/01/01/01:00:42.856000,2063,42,856000000,,"[True, False, False, True]"
1970/01/01/01:00:42.876000,2064,42,876000000,,"[True, False, False, True]"
1970/01/01/01:00:42.897000,2065,42,896000000,,"[True, False, False, True]"
1970/01/01/01:00:42.915000,2066,42,916000000,,"[True, False, True, True]"
1970/01/01/01:00:42.936000,2067,42,936000000,,"[True, False, True, True]"
1970/01/01/01:00:42.956000,2068,42,956000000,,"[False, False, True, False]"
1970/01/01/01:00:42.976000,2069,42,976000000,,"[False, True, True, False]"
1970/01/01/01:00:42.996000,2070,42,996000000,,"[False, True, True, False]"
1970/01/01/01:00:43.016000,2071,43,16000000,,"[False, True, True, False]"
1970/01/01/01:00:43.039000,2072,43,39000000,,"[False, True, True, False]"
1970/01/01/01:00:43.058000,2073,43,57000000,,"[False, True, True, False]"
1970/01/01/01:00:43.076000,2074,43,76000000,,"[False, True, True, False]"
1970/01/01/01:00:43.095000,2075,43,96000000,,"[False, False, False, False]"
1970/01/01/01:00:43.117000,2076,43,117000000,,"[False, True, True, False]"
1970/01/01/01:00:43.136000,2077,43,136000000,,"[False, True, True, False]"
1970/01/01/01:00:43.156000,2078,43,156000000,,"[False, True, True, False]"
1970/01/01/01:00:43.188000,2079,43,181000000,,"[False, True, True, True]"
1970/01/01/01:00:43.196000,2080,43,196000000,,"[False, True, True, True]"
1970/01/01/01:00:43.216000,2081,43,216000000,,"[True, False, False, True]"
1970/01/01/01:00:43.236000,2082,43,236000000,,"[True, False, False, True]"
1970/01/01/01:00:43.256000,2083,43,256000000,,"[True, False, False, True]"
1970/01/01/01:00:43.277000,2084,43,277000000,,"[True, False, False, True]"
1970/01/01/01:00:43.297000,2085,43,296000000,,"[True, False, False, True]"
1970/01/01/01:00:43.316000,2086,43,316000000,,"[True, False, False, True]"
1970/01/01/01:00:43.336000,2087,43,336000000,,"[True, False, False, True]"
1970/01/01/01:00:43.356000,2088,43,356000000,,"[True, False, False, True]"
1970/01/01/01:00:43.376000,2089,43,376000000,,"[True, False, False, True]"
1970/01/01/01:00:43.395000,2090,43,396000000,,"[True, False, False, True]"
1970/01/01/01:00:43.416000,2091,43,416000000,,"[True, False, True, True]"
1970/01/01/01:00:43.436000,2092,43,436000000,,"[True, False, True, True]"
1970/01/01/01:00:43.456000,2093,43,456000000,,"[False, False, True, True]"
1970/01/01/01:00:43.476000,2094,43,476000000,,"[False, False, True, False]"
1970/01/01/01:00:43.496000,2095,43,496000000,,"[False, True, True, False]"
1970/01/01/01:00:43.516000,2096,43,516000000,,"[False, True, True, False]"
1970/01/01/01:00:43.536000,2097,43,536000000,,"[False, True, True, False]"
1970/01/01/01:00:43.556000,2098,43,556000000,,"[False, True, True, False]"
1970/01/01/01:00:43.576000,2099,43,576000000,,"[False, True, True, False]"
1970/01/01/01:00:43.597000,2100,43,597000000,,"[False, True, True, False]"
1970/01/01/01:00:43.616000,2101,43,616000000,,"[False, True, True, False]"
1970/01/01/01:00:43.636000,2102,43,636000000,,"[False, True, True, False]"
1970/01/01/01:00:43.656000,2103,43,656000000,,"[False, True, True, False]"
1970/01/01/01:00:43.683000,2104,43,683000000,,"[False, True, True, True]"
1970/01/01/01:00:43.696000,2105,43,696000000,,"[False, True, True, True]"
1970/01/01/01:00:43.715000,2106,43,716000000,,"[False, False, False, True]"
1970/01/01/01:00:43.736000,2107,43,736000000,,"[False, False, False, True]"
1970/01/01/01:00:43.756000,2108,43,756000000,,"[True, False, False, True]"
1970/01/01/01:00:43.776000,2109,43,776000000,,"[True, False, False, True]"
1970/01/01/01:00:43.796000,2110,43,796000000,,"[True, False, False, True]"
1970/01/01/01:00:43.816000,2111,43,816000000,,"[True, False, False, True]"
1970/01/01/01:00:43.834000,2112,43,836000000,,"[True, False, False, True]"
1970/01/01/01:00:43.856000,2113,43,856000000,,"[True, False, False, True]"
1970/01/01/01:00:43.877000,2114,43,876000000,,"[True, False, False, True]"
1970/01/01/01:00:43.896000,2115,43,896000000,,"[True, False, False, True]"
1970/01/01/01:00:43.916000,2116,43,916000000,,"[True, False, False, True]"
1970/01/01/01:00:43.936000,2117,43,936000000,,"[True, False, True, True]"
1970/01/01/01:00:43.956000,2118,43,956000000,,"[True, False, True, True]"
1970/01/01/01:00:43.976000,2119,43,976000000,,"[False, False, True, False]"
1970/01/01/01:00:43.996000,2120,43,996000000,,"[False, True, True, False]"
1970/01/01/01:00:44.016000,2121,44,16000000,,"[False, True, True, False]"
1970/01/01/01:00:44.036000,2122,44,36000000,,"[False, True, True, False]"
1970/01/01/01:00:44.056000,2123,44,56000000,,"[False, True, True, False]"
1970/01/01/01:00:44.076000,2124,44,76000000,,"[False, True, True, False]"
